Oid,Sediment.Y [mm],HSI_depth,Rmean,RABD845,RABD655-685max
2724,163.44,163.44,0.094825916,0.999547671,1.138172584
2725,163.5,163.5,0.11046525,0.996519634,1.140555845
2726,163.56,163.56,0.131226552,0.994752805,1.135832552
2727,163.62,163.62,0.154407865,0.992839003,1.131534938
2728,163.68,163.68,0.17101179,0.992629151,1.127704463
2729,163.74,163.74,0.182589779,0.993836689,1.1305156
2730,163.8,163.8,0.191049159,0.992806847,1.132751991
2731,163.86,163.86,0.196907681,0.993581086,1.135917558
2732,163.92,163.92,0.202957535,0.991615944,1.130820162
2733,163.98,163.98,0.20629377,0.990783097,1.134416237
2734,164.04,164.04,0.206109193,0.993249004,1.131280068
2735,164.1,164.1,0.199936661,0.992856641,1.132720558
2736,164.16,164.16,0.190204458,0.996024977,1.131796423
2737,164.22,164.22,0.183637325,0.995052161,1.130870924
2738,164.28,164.28,0.178550203,0.994294966,1.128982628
2739,164.34,164.34,0.174017008,0.992248116,1.124491015
2740,164.4,164.4,0.165782641,0.993852254,1.1172512
2741,164.46,164.46,0.157277394,0.997976545,1.111618824
2742,164.52,164.52,0.159322782,0.995697593,1.1134852
2743,164.58,164.58,0.167630696,0.991695599,1.119534426
2744,164.64,164.64,0.174884436,0.994062762,1.117006095
2745,164.7,164.7,0.185562577,0.992411187,1.121648312
2746,164.76,164.76,0.192905001,0.99146313,1.122354202
2747,164.82,164.82,0.189771994,0.991117888,1.118259262
2748,164.88,164.88,0.183111888,0.991578128,1.12031754
2749,164.94,164.94,0.167863468,0.995008684,1.124616642
2750,165,165,0.153357231,0.996999478,1.132738597
2751,165.06,165.06,0.143841742,0.997865736,1.14796088
2752,165.12,165.12,0.138415829,0.993581865,1.148673675
2753,165.18,165.18,0.132273493,0.996083707,1.161463955
2754,165.24,165.24,0.127956951,0.99421316,1.158606536
2755,165.3,165.3,0.124880275,0.995028948,1.15961714
2756,165.36,165.36,0.12542911,0.996495547,1.169063722
2757,165.42,165.42,0.128918847,0.997339226,1.177367326
2758,165.48,165.48,0.140013591,0.996292293,1.179596487
2759,165.54,165.54,0.147661764,0.990938115,1.18945343
2760,165.6,165.6,0.158039058,0.990326266,1.191324746
2761,165.66,165.66,0.171161593,0.989739024,1.189678925
2762,165.72,165.72,0.182313652,0.989285813,1.197662164
2763,165.78,165.78,0.192619446,0.988295296,1.199414867
2764,165.84,165.84,0.202136461,0.988243831,1.205146481
2765,165.9,165.9,0.209698305,0.988837773,1.1972409
2766,165.96,165.96,0.215285553,0.989272047,1.196755812
2767,166.02,166.02,0.218854499,0.988907392,1.194300564
2768,166.08,166.08,0.221973613,0.989904146,1.190988148
2769,166.14,166.14,0.223139538,0.990070934,1.197077716
2770,166.2,166.2,0.228242936,0.989420982,1.193218939
2771,166.26,166.26,0.233525197,0.988376446,1.193932505
2772,166.32,166.32,0.239602911,0.98919994,1.183364682
2773,166.38,166.38,0.241792408,0.992009515,1.174166942
2774,166.44,166.44,0.243056206,0.99266909,1.173610575
2775,166.5,166.5,0.24688597,0.990078733,1.170501779
2776,166.56,166.56,0.249530672,0.990005207,1.168029273
2777,166.62,166.62,0.248061035,0.988490187,1.161325903
2778,166.68,166.68,0.242117195,0.991630943,1.163360915
2779,166.74,166.74,0.231562336,0.991140539,1.173424311
2780,166.8,166.8,0.221577342,0.992942496,1.18465506
2781,166.86,166.86,0.215876018,0.992761144,1.197444085
2782,166.92,166.92,0.214121307,0.990541006,1.197147001
2783,166.98,166.98,0.215870284,0.989052622,1.205491574
2784,167.04,167.04,0.218561844,0.98992814,1.200806204
2785,167.1,167.1,0.21871225,0.988081538,1.201822656
2786,167.16,167.16,0.220859963,0.988614983,1.201006339
2787,167.22,167.22,0.222811967,0.988784283,1.20277449
2788,167.28,167.28,0.227693806,0.988290187,1.202444862
2789,167.34,167.34,0.229794428,0.987777673,1.199990711
2790,167.4,167.4,0.229400672,0.987890983,1.196990073
2791,167.46,167.46,0.231860493,0.989343706,1.189283003
2792,167.52,167.52,0.233009684,0.990105888,1.179785132
2793,167.58,167.58,0.233285815,0.986893997,1.171931817
2794,167.64,167.64,0.228665459,0.988440202,1.173931174
2795,167.7,167.7,0.218878761,0.990187429,1.178908015
2796,167.76,167.76,0.204950153,0.991950675,1.186737629
2797,167.82,167.82,0.194854738,0.990579903,1.194332151
2798,167.88,167.88,0.19332514,0.99107439,1.187055577
2799,167.94,167.94,0.195849322,0.990630103,1.187716943
2800,168,168,0.203081664,0.988512726,1.189987652
2801,168.06,168.06,0.209148128,0.989866085,1.189807499
2802,168.12,168.12,0.216108797,0.989601942,1.190526415
2803,168.18,168.18,0.222827789,0.989681751,1.192596222
2804,168.24,168.24,0.227927296,0.988364029,1.198391799
2805,168.3,168.3,0.232579845,0.987219651,1.199299609
2806,168.36,168.36,0.230784972,0.988767066,1.20144187
2807,168.42,168.42,0.225926487,0.992251975,1.208607709
2808,168.48,168.48,0.228447695,0.990631703,1.216048423
2809,168.54,168.54,0.237043806,0.993339423,1.217068679
2810,168.6,168.6,0.251700963,0.988078486,1.214422152
2811,168.66,168.66,0.266127724,0.984721149,1.201489967
2812,168.72,168.72,0.263927001,0.988953405,1.196538771
2813,168.78,168.78,0.256826981,0.986976306,1.190411035
2814,168.84,168.84,0.236653773,0.991128182,1.193190347
2815,168.9,168.9,0.223293086,0.990901951,1.208206562
2816,168.96,168.96,0.209902253,0.988494601,1.229509715
2817,169.02,169.02,0.195801103,0.989964769,1.24561969
2818,169.08,169.08,0.186328889,0.991024924,1.260244482
2819,169.14,169.14,0.183783752,0.989282799,1.273872053
2820,169.2,169.2,0.183364041,0.989153881,1.282308936
2821,169.26,169.26,0.181209161,0.987125863,1.280107554
2822,169.32,169.32,0.173487275,0.98575538,1.273670687
2823,169.38,169.38,0.159440275,0.988846258,1.28961845
2824,169.44,169.44,0.14509151,0.989732714,1.312224606
2825,169.5,169.5,0.136913735,0.990225932,1.326993914
2826,169.56,169.56,0.133948342,0.988554518,1.335150063
2827,169.62,169.62,0.138538612,0.987959637,1.334495011
2828,169.68,169.68,0.145710572,0.984490968,1.318683621
2829,169.74,169.74,0.154368485,0.984919457,1.309408538
2830,169.8,169.8,0.153545473,0.986855351,1.299799635
2831,169.86,169.86,0.147056683,0.986638302,1.311525261
2832,169.92,169.92,0.137209716,0.989877675,1.321000022
2833,169.98,169.98,0.127892054,0.990711289,1.344987108
2834,170.04,170.04,0.125774113,0.987670685,1.357209896
2835,170.1,170.1,0.124581472,0.987481577,1.366703878
2836,170.16,170.16,0.126135132,0.986933256,1.366133427
2837,170.22,170.22,0.126834489,0.987928117,1.364150521
2838,170.28,170.28,0.123945792,0.988962649,1.346342869
2839,170.34,170.34,0.117400234,0.988776892,1.335434395
2840,170.4,170.4,0.107110424,0.991982083,1.323756498
2841,170.46,170.46,0.097681758,0.992930616,1.313116947
2842,170.52,170.52,0.090737985,0.99495757,1.304695196
2843,170.58,170.58,0.084735615,0.990593942,1.278891388
2844,170.64,170.64,0.081121858,0.993337631,1.252309841
2845,170.7,170.7,0.07943099,0.997045738,1.231190653
2846,170.76,170.76,0.077915859,0.999313346,1.215346855
2847,170.82,170.82,0.083508825,0.997094373,1.190870047
2848,170.88,170.88,0.095386441,0.993509324,1.172827815
2849,170.94,170.94,0.101468641,0.993643396,1.169728265
2850,171,171,0.106739518,0.98956705,1.175340393
2851,171.06,171.06,0.103593766,0.991501128,1.162107839
2852,171.12,171.12,0.092783236,0.995383452,1.169788192
2853,171.18,171.18,0.084624271,0.999634937,1.170860757
2854,171.24,171.24,0.079495248,0.996054495,1.169079889
2855,171.3,171.3,0.077507297,0.995877648,1.166681276
2856,171.36,171.36,0.078065781,1.001495398,1.177514171
2857,171.42,171.42,0.081918048,1.001746099,1.168018054
2858,171.48,171.48,0.091621989,0.993682775,1.171303248
2859,171.54,171.54,0.105070213,0.988488785,1.163418339
2860,171.6,171.6,0.114803141,0.990104386,1.160465903
2861,171.66,171.66,0.117198967,0.988803187,1.150843298
2862,171.72,171.72,0.109083275,0.995716468,1.157847713
2863,171.78,171.78,0.097183654,0.994747676,1.181962466
2864,171.84,171.84,0.09130013,0.990172654,1.200998727
2865,171.9,171.9,0.085934724,0.993749557,1.207533307
2866,171.96,171.96,0.084721437,0.994566393,1.218729741
2867,172.02,172.02,0.087554267,0.99358095,1.224754884
2868,172.08,172.08,0.091509001,0.986390864,1.212084349
2869,172.14,172.14,0.093520722,0.988355126,1.217032138
2870,172.2,172.2,0.093089313,0.987976516,1.21936992
2871,172.26,172.26,0.091819691,0.996052178,1.224005864
2872,172.32,172.32,0.091352142,0.992813587,1.221203839
2873,172.38,172.38,0.094704352,0.991098691,1.217954352
2874,172.44,172.44,0.097344989,0.99195792,1.236836307
2875,172.5,172.5,0.099180829,0.991135213,1.25150629
2876,172.56,172.56,0.100847327,0.990941577,1.276972294
2877,172.62,172.62,0.10190866,0.991981061,1.323283259
2878,172.68,172.68,0.104361456,0.988998068,1.360322742
2879,172.74,172.74,0.107140886,0.989382192,1.382302768
2880,172.8,172.8,0.111055858,0.987476072,1.409210086
2881,172.86,172.86,0.120992134,0.984662168,1.414024223
2882,172.92,172.92,0.131703673,0.985948896,1.391356696
2883,172.98,172.98,0.139459782,0.985931695,1.378576987
2884,173.04,173.04,0.143916728,0.987153979,1.348957984
2885,173.1,173.1,0.142725635,0.986773505,1.34592436
2886,173.16,173.16,0.140631197,0.986774371,1.337275961
2887,173.22,173.22,0.135930085,0.987891995,1.34324951
2888,173.28,173.28,0.131469627,0.990304698,1.354340662
2889,173.34,173.34,0.130294317,0.986684463,1.362188174
2890,173.4,173.4,0.130927714,0.990603712,1.355492925
2891,173.46,173.46,0.131382007,0.986678662,1.348589564
2892,173.52,173.52,0.130635417,0.989758791,1.333739652
2893,173.58,173.58,0.128879784,0.990564413,1.335823508
2894,173.64,173.64,0.128436707,0.993407684,1.338331573
2895,173.7,173.7,0.129648452,0.987106413,1.353032038
2896,173.76,173.76,0.130365148,0.98791926,1.341646012
2897,173.82,173.82,0.128034355,0.987548818,1.374444926
2898,173.88,173.88,0.125730453,0.990174863,1.372814718
2899,173.94,173.94,0.122325118,0.988028537,1.373158101
2900,174,174,0.120580321,0.987614165,1.373394531
2901,174.06,174.06,0.120565788,0.988017927,1.366396329
2902,174.12,174.12,0.122058802,0.988218705,1.352086761
2903,174.18,174.18,0.122263343,0.988951171,1.341225095
2904,174.24,174.24,0.123613915,0.989187931,1.330822573
2905,174.3,174.3,0.125560275,0.988116776,1.334730969
2906,174.36,174.36,0.126521469,0.988227232,1.299135695
2907,174.42,174.42,0.128988046,0.987707236,1.283240574
2908,174.48,174.48,0.130667021,0.988062525,1.249095212
2909,174.54,174.54,0.132063762,0.989397349,1.237515663
2910,174.6,174.6,0.132925554,0.988590351,1.212288748
2911,174.66,174.66,0.133456034,0.986947615,1.183137105
2912,174.72,174.72,0.131277232,0.98852592,1.171075498
2913,174.78,174.78,0.127674559,0.991507909,1.141849963
2914,174.84,174.84,0.124742088,0.99482831,1.127634655
2915,174.9,174.9,0.123290757,0.993848986,1.12845884
2916,174.96,174.96,0.124198805,0.994900656,1.134340868
2917,175.02,175.02,0.121830986,0.999794969,1.136856961
2918,175.08,175.08,0.121055042,0.996063466,1.130252267
2919,175.14,175.14,0.118794951,0.997239898,1.13043236
2920,175.2,175.2,0.115162692,1.001576911,1.137501033
2921,175.26,175.26,0.109156272,0.996573236,1.135787845
2922,175.32,175.32,0.102468375,1.000858622,1.150627718
2923,175.38,175.38,0.099460006,0.994696603,1.167890335
2924,175.44,175.44,0.101486791,0.996294281,1.161529117
2925,175.5,175.5,0.101264825,0.990489467,1.1811752
2926,175.56,175.56,0.10365907,0.991674322,1.200971144
2927,175.62,175.62,0.105300643,0.994087687,1.210336342
2928,175.68,175.68,0.109762501,0.995118518,1.217719804
2929,175.74,175.74,0.117755522,0.995127324,1.215055627
2930,175.8,175.8,0.126782819,0.990306605,1.211114568
2931,175.86,175.86,0.134906226,0.992997357,1.204119605
2932,175.92,175.92,0.140652464,0.993062973,1.207893466
2933,175.98,175.98,0.142506028,0.997906632,1.210671649
2934,176.04,176.04,0.147084758,1.000304911,1.211044392
2935,176.1,176.1,0.161136039,0.997596011,1.216326395
2936,176.16,176.16,0.180841984,0.994407063,1.211397925
2937,176.22,176.22,0.200007136,0.991385221,1.200533173
2938,176.28,176.28,0.214701484,0.99173343,1.197512104
2939,176.34,176.34,0.220062393,0.996332733,1.19290922
2940,176.4,176.4,0.226446088,0.994298269,1.195852227
2941,176.46,176.46,0.235225997,0.990060464,1.198670759
2942,176.52,176.52,0.240241049,0.990421758,1.210568915
2943,176.58,176.58,0.24130843,0.990159496,1.213139404
2944,176.64,176.64,0.238444602,0.992308657,1.222006672
2945,176.7,176.7,0.232746798,0.993736993,1.235236522
2946,176.76,176.76,0.231820846,0.99286308,1.246901305
2947,176.82,176.82,0.235185751,0.990488906,1.255837044
2948,176.88,176.88,0.241257413,0.991040663,1.259890539
2949,176.94,176.94,0.24704582,0.991319516,1.263400015
2950,177,177,0.25565508,0.991730576,1.263524985
2951,177.06,177.06,0.261082713,0.991651865,1.269602355
2952,177.12,177.12,0.262622381,0.99103813,1.273507192
2953,177.18,177.18,0.263645659,0.991539403,1.272491013
2954,177.24,177.24,0.265061886,0.991561344,1.278079236
2955,177.3,177.3,0.268116914,0.989866076,1.266951449
2956,177.36,177.36,0.273739902,0.98880828,1.248406098
2957,177.42,177.42,0.277538619,0.988917072,1.229385383
2958,177.48,177.48,0.277664526,0.988508021,1.211820571
2959,177.54,177.54,0.271740725,0.987966599,1.20138189
2960,177.6,177.6,0.260222913,0.990338176,1.200481716
2961,177.66,177.66,0.246535484,0.988182778,1.201095542
2962,177.72,177.72,0.233259833,0.989582241,1.21575379
2963,177.78,177.78,0.22138444,0.990183811,1.235123883
2964,177.84,177.84,0.21172625,0.990211471,1.247456144
2965,177.9,177.9,0.203615451,0.990985295,1.25875676
2966,177.96,177.96,0.198873658,0.990191621,1.275997747
2967,178.02,178.02,0.193466283,0.990023473,1.289334227
2968,178.08,178.08,0.192246504,0.989207073,1.291286598
2969,178.14,178.14,0.19184912,0.989203025,1.298272739
2970,178.2,178.2,0.190174886,0.990159731,1.300476067
2971,178.26,178.26,0.190924278,0.991122297,1.295306928
2972,178.32,178.32,0.194592589,0.990983749,1.286283206
2973,178.38,178.38,0.19816273,0.990220066,1.282243017
2974,178.44,178.44,0.200849503,0.99105284,1.265667842
2975,178.5,178.5,0.203320529,0.988605338,1.253371947
2976,178.56,178.56,0.196783216,0.990561294,1.250127116
2977,178.62,178.62,0.188295551,0.993477946,1.252620567
2978,178.68,178.68,0.179056912,0.990220836,1.255469894
2979,178.74,178.74,0.168641664,0.991437081,1.260871887
2980,178.8,178.8,0.158235166,0.990976048,1.255838783
2981,178.86,178.86,0.146514551,0.990991428,1.239403044
2982,178.92,178.92,0.130929823,0.99087787,1.228058804
2983,178.98,178.98,0.115258276,0.9972611,1.209734815
2984,179.04,179.04,0.104166235,0.998200278,1.184388697
2985,179.1,179.1,0.098315807,0.997039131,1.172405467
2986,179.16,179.16,0.092493081,0.994000047,1.154571943
2987,179.22,179.22,0.088651288,0.995363837,1.139021281
2988,179.28,179.28,0.087273278,0.991034504,1.114167196
2989,179.34,179.34,0.087518264,0.992191565,1.101101626
2990,179.4,179.4,0.086488983,0.994979313,1.096809783
2991,179.46,179.46,0.087386128,0.997720483,1.081896407
2992,179.52,179.52,0.088064349,0.990895289,1.079490686
2993,179.58,179.58,0.087680619,0.996616365,1.08012611
2994,179.64,179.64,0.08460022,0.996581051,1.08970782
2995,179.7,179.7,0.081584574,0.996528894,1.085644101
2996,179.76,179.76,0.076038033,0.998050418,1.092894098
2997,179.82,179.82,0.073675817,0.997329996,1.083315439
2998,179.88,179.88,0.071014667,0.992301277,1.080535552
2999,179.94,179.94,0.06954128,1.003530062,1.073986329
3000,180,180,0.069085749,0.99996328,1.090181196
3001,180.06,180.06,0.071057257,0.997094589,1.081872284
3002,180.12,180.12,0.076620793,0.997909572,1.077039533
3003,180.18,180.18,0.08322798,0.996163747,1.087719781
3004,180.24,180.24,0.090691083,0.992927415,1.0875432
3005,180.3,180.3,0.095852122,0.992790105,1.069320065
3006,180.36,180.36,0.097909771,0.995400881,1.070555284
3007,180.42,180.42,0.097652011,0.996236235,1.069357006
3008,180.48,180.48,0.095931729,0.998999899,1.064845397
3009,180.54,180.54,0.093821928,0.994705726,1.074632489
3010,180.6,180.6,0.090724897,1.000715817,1.087549222
3011,180.66,180.66,0.090187382,1.003042277,1.090016391
3012,180.72,180.72,0.092997523,0.999339205,1.106232363
3013,180.78,180.78,0.096232564,0.989180619,1.123774904
3014,180.84,180.84,0.096086361,0.996066542,1.128444307
3015,180.9,180.9,0.093541202,0.992461629,1.13979592
3016,180.96,180.96,0.088778253,0.996131974,1.153167609
3017,181.02,181.02,0.087708529,1.001792238,1.162634906
3018,181.08,181.08,0.090287607,0.999113193,1.159395523
3019,181.14,181.14,0.09240093,0.992234491,1.167747466
3020,181.2,181.2,0.093660129,0.992161518,1.17902444
3021,181.26,181.26,0.093807481,0.990909022,1.197258455
3022,181.32,181.32,0.090722921,0.992568914,1.216591186
3023,181.38,181.38,0.086847917,0.990857813,1.241483758
3024,181.44,181.44,0.082215694,0.993627729,1.257161999
3025,181.5,181.5,0.08034831,0.994187779,1.270537538
3026,181.56,181.56,0.080013512,0.991432013,1.276397828
3027,181.62,181.62,0.080103373,0.992260176,1.272804467
3028,181.68,181.68,0.079862719,0.990742761,1.285196616
3029,181.74,181.74,0.080913236,0.99446864,1.264317116
3030,181.8,181.8,0.081776325,0.995258472,1.271111345
3031,181.86,181.86,0.083369784,0.991343079,1.262762631
3032,181.92,181.92,0.087316342,0.989649639,1.256102197
3033,181.98,181.98,0.091242203,0.990755633,1.233726449
3034,182.04,182.04,0.094044354,0.992056813,1.215551029
3035,182.1,182.1,0.098031888,0.992089133,1.208534802
3036,182.16,182.16,0.10297564,0.989069837,1.199660256
3037,182.22,182.22,0.10607137,0.987343758,1.189806619
3038,182.28,182.28,0.108598437,0.991346408,1.176652814
3039,182.34,182.34,0.108308472,0.992272405,1.176988205
3040,182.4,182.4,0.107479353,0.994975893,1.164876268
3041,182.46,182.46,0.111114136,0.995692355,1.157409626
3042,182.52,182.52,0.113315414,0.993028544,1.167692584
3043,182.58,182.58,0.114519573,0.994336004,1.162361191
3044,182.64,182.64,0.111903598,0.99303021,1.166081064
3045,182.7,182.7,0.107934749,0.994851645,1.16113906
3046,182.76,182.76,0.105230148,0.995394735,1.165571907
3047,182.82,182.82,0.101878865,0.997121259,1.163845399
3048,182.88,182.88,0.099923631,0.99960511,1.171556823
3049,182.94,182.94,0.102786202,0.995642986,1.161924373
3050,183,183,0.105511742,0.995353075,1.170219534
3051,183.06,183.06,0.110179017,0.995313967,1.167315332
3052,183.12,183.12,0.117528998,0.997369,1.161871745
3053,183.18,183.18,0.128610495,0.994399804,1.157939658
3054,183.24,183.24,0.141342162,0.991799297,1.151925076
3055,183.3,183.3,0.152660742,0.99028309,1.151693463
3056,183.36,183.36,0.159258874,0.99369376,1.139603341
3057,183.42,183.42,0.164043068,0.991661594,1.140300579
3058,183.48,183.48,0.163747679,0.990487661,1.134940403
3059,183.54,183.54,0.157634298,0.993835586,1.132950085
3060,183.6,183.6,0.150424795,0.993953095,1.128955494
3061,183.66,183.66,0.14326422,0.994969168,1.127772233
3062,183.72,183.72,0.138756782,0.995494695,1.132529539
3063,183.78,183.78,0.135314919,0.994066358,1.144384482
3064,183.84,183.84,0.131642822,0.996924749,1.140881907
3065,183.9,183.9,0.126755851,0.996639015,1.146584307
3066,183.96,183.96,0.121047272,0.996544273,1.138531408
3067,184.02,184.02,0.115635988,0.997969964,1.146469043
3068,184.08,184.08,0.112248075,0.996007975,1.153582608
3069,184.14,184.14,0.107538541,0.999122162,1.150010141
3070,184.2,184.2,0.104414021,0.998063475,1.158718684
3071,184.26,184.26,0.10157342,0.996130929,1.151026954
3072,184.32,184.32,0.100568904,0.998728694,1.167175994
3073,184.38,184.38,0.101027723,0.993545034,1.163857663
3074,184.44,184.44,0.100873328,0.996225296,1.147268257
3075,184.5,184.5,0.101518681,0.994468594,1.143739998
3076,184.56,184.56,0.103435412,0.996364897,1.136418094
3077,184.62,184.62,0.101613028,0.994110027,1.129373119
3078,184.68,184.68,0.09844759,0.994485305,1.131653644
3079,184.74,184.74,0.094035218,0.997060139,1.13255336
3080,184.8,184.8,0.086428574,0.99874037,1.132872697
3081,184.86,184.86,0.082407277,0.994931144,1.131419897
3082,184.92,184.92,0.078734651,0.997375551,1.136320114
3083,184.98,184.98,0.076780284,0.99506869,1.143258
3084,185.04,185.04,0.077841224,0.993429265,1.133963143
3085,185.1,185.1,0.079265894,0.995210627,1.13059235
3086,185.16,185.16,0.079557688,0.993972163,1.12090562
3087,185.22,185.22,0.078582988,0.999444858,1.115750365
3088,185.28,185.28,0.077240797,1.001141655,1.117148201
3089,185.34,185.34,0.07961617,1.003649331,1.120393529
3090,185.4,185.4,0.084624875,1.006532257,1.121081938
3091,185.46,185.46,0.092944266,1.002917958,1.115172821
3092,185.52,185.52,0.109046726,0.998622095,1.129209964
3093,185.58,185.58,0.126188406,0.998183408,1.126377789
3094,185.64,185.64,0.146157865,0.995164466,1.121063176
3095,185.7,185.7,0.163390042,0.99512275,1.132102163
3096,185.76,185.76,0.181118164,0.993138866,1.134205545
3097,185.82,185.82,0.199892256,0.990653184,1.140855551
3098,185.88,185.88,0.214854408,0.991177778,1.144260038
3099,185.94,185.94,0.227579669,0.990504509,1.149287704
3100,186,186,0.235236407,0.990264498,1.152466802
3101,186.06,186.06,0.238638107,0.991860626,1.15654809
3102,186.12,186.12,0.23828447,0.988488716,1.16128843
3103,186.18,186.18,0.232924269,0.990373057,1.165493394
3104,186.24,186.24,0.22309652,0.99161414,1.174836341
3105,186.3,186.3,0.216067617,0.991216302,1.180090883
3106,186.36,186.36,0.208559384,0.989838102,1.1818547
3107,186.42,186.42,0.200704098,0.990239962,1.186660192
3108,186.48,186.48,0.192043479,0.988859496,1.1927871
3109,186.54,186.54,0.181894098,0.989577584,1.192225449
3110,186.6,186.6,0.170538821,0.993205365,1.203874651
3111,186.66,186.66,0.160578174,0.993555078,1.210829468
3112,186.72,186.72,0.156667162,0.993241906,1.206595438
3113,186.78,186.78,0.152896983,0.992751793,1.210628394
3114,186.84,186.84,0.14751117,0.991861198,1.205779177
3115,186.9,186.9,0.139244889,0.992721766,1.203254304
3116,186.96,186.96,0.129007657,0.995271457,1.213504272
3117,187.02,187.02,0.122346442,0.993629047,1.217391736
3118,187.08,187.08,0.118731544,0.996205787,1.224087038
3119,187.14,187.14,0.118182676,0.991881383,1.228907939
3120,187.2,187.2,0.119142799,0.988146379,1.231271902
3121,187.26,187.26,0.119736078,0.989990787,1.241266819
3122,187.32,187.32,0.121268394,0.993290349,1.225735023
3123,187.38,187.38,0.122583804,0.992495142,1.227414468
3124,187.44,187.44,0.123363425,0.9926388,1.234355373
3125,187.5,187.5,0.122520393,0.991351594,1.227029106
3126,187.56,187.56,0.120398847,0.990674306,1.230869795
3127,187.62,187.62,0.117957808,0.992303529,1.233605749
3128,187.68,187.68,0.111664872,0.990997151,1.23372837
3129,187.74,187.74,0.105280813,0.991841584,1.233134974
3130,187.8,187.8,0.099407856,0.992734118,1.226328191
3131,187.86,187.86,0.093769753,0.993696577,1.215482228
3132,187.92,187.92,0.08981442,0.993946105,1.207068271
3133,187.98,187.98,0.086603595,0.99316929,1.186428957
3134,188.04,188.04,0.082648561,0.992419913,1.164280278
3135,188.1,188.1,0.078400257,1.000878963,1.157409363
3136,188.16,188.16,0.07657919,0.994678513,1.152159775
3137,188.22,188.22,0.075708026,0.998652586,1.137029501
3138,188.28,188.28,0.079660085,0.995077277,1.138982026
3139,188.34,188.34,0.0832495,0.993700178,1.146494708
3140,188.4,188.4,0.087191324,0.995378233,1.140711672
3141,188.46,188.46,0.088645486,0.994351596,1.142888886
3142,188.52,188.52,0.08842823,0.996618998,1.154204085
3143,188.58,188.58,0.087235336,0.99515071,1.154798974
3144,188.64,188.64,0.086496153,0.991674732,1.148728195
3145,188.7,188.7,0.085302857,0.991383735,1.146128346
3146,188.76,188.76,0.084140868,0.993005142,1.146343764
3147,188.82,188.82,0.083039508,0.996199382,1.141812307
3148,188.88,188.88,0.081755819,1.000076252,1.139453309
3149,188.94,188.94,0.080325462,1.000706276,1.136197844
3150,189,189,0.077262275,0.997927573,1.13140603
3151,189.06,189.06,0.07502875,0.997089312,1.124281817
3152,189.12,189.12,0.07107211,1.002122741,1.116185486
3153,189.18,189.18,0.068191381,0.999264312,1.116950105
3154,189.24,189.24,0.066936802,1.000326663,1.113843788
3155,189.3,189.3,0.065510052,1.006341738,1.105293284
3156,189.36,189.36,0.063649674,1.001637294,1.10447419
3157,189.42,189.42,0.06061163,1.004440534,1.093183174
3158,189.48,189.48,0.058969315,1.004052828,1.102826438
3159,189.54,189.54,0.058274768,0.999591706,1.10114198
3160,189.6,189.6,0.058018614,0.997348217,1.077099383
3161,189.66,189.66,0.05654955,1.0066186,1.102234823
3162,189.72,189.72,0.057074447,1.001422624,1.099535967
3163,189.78,189.78,0.056578748,1.00656928,1.093986872
3164,189.84,189.84,0.057137064,1.001518016,1.093413044
3165,189.9,189.9,0.061603415,0.997319576,1.097971853
3166,189.96,189.96,0.065498296,0.992643032,1.089746282
3167,190.02,190.02,0.068828973,0.994676409,1.095386901
3168,190.08,190.08,0.070607864,1.001034958,1.101732429
3169,190.14,190.14,0.071448697,0.994111328,1.117342581
3170,190.2,190.2,0.071295921,0.999470926,1.122494666
3171,190.26,190.26,0.07598273,1.003780079,1.123391341
3172,190.32,190.32,0.083507438,1.003410799,1.123426066
3173,190.38,190.38,0.093599682,0.996405903,1.139152232
3174,190.44,190.44,0.107780516,0.992286339,1.139703393
3175,190.5,190.5,0.118660919,0.992637143,1.155469172
3176,190.56,190.56,0.125231847,0.995390769,1.169338651
3177,190.62,190.62,0.13240755,0.990551442,1.181247157
3178,190.68,190.68,0.13696393,0.992700973,1.202299385
3179,190.74,190.74,0.140324272,0.991505092,1.207317566
3180,190.8,190.8,0.144051005,0.991702893,1.217737657
3181,190.86,190.86,0.147249397,0.993061709,1.215746862
3182,190.92,190.92,0.149648486,0.993590138,1.21774731
3183,190.98,190.98,0.155707112,0.992034297,1.20411105
3184,191.04,191.04,0.159276874,0.993870025,1.185793326
3185,191.1,191.1,0.159899716,0.992416839,1.167280516
3186,191.16,191.16,0.158435024,0.996171194,1.159786533
3187,191.22,191.22,0.153683515,0.994611397,1.16116759
3188,191.28,191.28,0.151181886,0.995776173,1.156697705
3189,191.34,191.34,0.148279698,0.994295155,1.157713213
3190,191.4,191.4,0.147362056,0.993668865,1.158330767
3191,191.46,191.46,0.14695337,0.992884012,1.161112968
3192,191.52,191.52,0.146912337,0.994789362,1.160409601
3193,191.58,191.58,0.147636435,0.990183255,1.161191499
3194,191.64,191.64,0.146399163,0.991578895,1.151809864
3195,191.7,191.7,0.144410164,0.99306149,1.144288021
3196,191.76,191.76,0.138949243,0.995973359,1.142733858
3197,191.82,191.82,0.133343004,0.997834462,1.139073453
3198,191.88,191.88,0.127450387,0.996150835,1.118306349
3199,191.94,191.94,0.124183084,0.995515641,1.122596615
3200,192,192,0.122922012,0.994328452,1.110579764
3201,192.06,192.06,0.122367343,0.996157606,1.104768131
3202,192.12,192.12,0.120855176,0.998895864,1.088135248
3203,192.18,192.18,0.119575329,0.996904406,1.085081591
3204,192.24,192.24,0.116390259,0.995527699,1.084642621
3205,192.3,192.3,0.115365335,0.995893217,1.078381307
